Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Order Year,Order Month,Order Quarter,Days to Ship,Profit Margin %,Revenue per Unit,Discount Band
14731,CA-2022-144701,2012-10-16,2012-10-20,First Class,CG-11046,Megan Smith,Corporate,Seattle,Washington,United States,North America,North America,OFF-BI-10025,Office Supplies,Binders,Acco Brands,371.04,4,0.0,146.14,3.78,Medium,2012,10,4,4,39.386589047003014,92.76,No Discount
14732,CA-2015-108739,2012-10-16,2012-10-24,Standard Class,CG-11384,William Smith,Consumer,Brasília,Distrito Federal,Brazil,LATAM,LATAM,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,1590.25,3,0.1,206.75,20.87,High,2012,10,4,8,13.001100455903162,530.0833333333334,Low (1-10%)
14733,CA-2018-123686,2012-10-16,2012-10-22,Second Class,CG-10974,Megan Thomas,Corporate,Philadelphia,Pennsylvania,United States,North America,North America,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,78.0,1,0.1,30.9,2.7,High,2012,10,4,6,39.61538461538461,78.0,Low (1-10%)
14734,CA-2020-132143,2012-10-16,2012-10-25,Standard Class,CG-10276,Nicole Thomas,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,TEC-AC-10046,Technology,Accessories,Plantronics Headset,134.64,5,0.3,12.03,1.77,Medium,2012,10,4,9,8.9349376114082,26.927999999999997,Medium (11-30%)
14735,CA-2023-145006,2012-10-16,2012-10-25,Standard Class,CG-11034,Emily Davis,Consumer,Chicago,Illinois,United States,North America,North America,OFF-SU-10028,Office Supplies,Supplies,Avery Optical Mouse Pad,190.4,6,0.1,89.15,8.8,Medium,2012,10,4,9,46.82247899159664,31.733333333333334,Low (1-10%)
14736,CA-2019-129518,2012-10-16,2012-10-20,First Class,CG-10042,Daniel Anderson,Consumer,Miami,Florida,United States,North America,North America,TEC-AC-10046,Technology,Accessories,Plantronics Headset,110.73,2,0.5,-24.31,15.13,Low,2012,10,4,4,-21.954303260182424,55.365,High (31-50%)
14737,CA-2018-121439,2012-10-16,2012-10-22,Second Class,CG-11048,Robert Thomas,Consumer,Paris,Île-de-France,France,Europe,Europe,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,783.6,1,0.0,207.38,7.13,Medium,2012,10,4,6,26.465033180193977,783.6,No Discount
14738,CA-2019-128837,2012-10-16,2012-10-20,First Class,CG-11090,Lauren Thomas,Corporate,Monterrey,Nuevo León,Mexico,LATAM,LATAM,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,360.41,1,0.2,13.08,37.05,Low,2012,10,4,4,3.6292000776892976,360.41,Medium (11-30%)
14739,CA-2014-104478,2012-10-16,2012-10-25,Standard Class,CG-10542,William Williams,Corporate,Durban,KwaZulu-Natal,South Africa,Africa,Africa,OFF-PA-10017,Office Supplies,Paper,Xerox 4200,129.92,3,0.1,34.56,10.97,Medium,2012,10,4,9,26.600985221674883,43.306666666666665,Low (1-10%)
14740,CA-2019-128928,2012-10-16,2012-10-18,First Class,CG-11006,Nicole Robinson,Consumer,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,6.47,1,0.0,2.37,0.72,Low,2012,10,4,2,36.6306027820711,6.47,No Discount
14741,CA-2017-116462,2012-10-16,2012-10-20,Second Class,CG-10177,Robert Smith,Corporate,Miami,Florida,United States,North America,North America,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,449.66,2,0.6,-167.71,54.9,Critical,2012,10,4,4,-37.297068896499574,224.83,Very High (>50%)
14742,CA-2020-134318,2012-10-16,2012-10-23,Standard Class,CG-11322,David Taylor,Home Office,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,80.75,1,0.1,20.03,11.11,Low,2012,10,4,7,24.80495356037152,80.75,Low (1-10%)
14743,CA-2023-146993,2012-10-16,2012-10-21,Second Class,CG-10132,Jane Martinez,Corporate,Manchester,England,United Kingdom,Europe,Europe,OFF-FA-10030,Office Supplies,Fasteners,Swingline Optima,96.24,3,0.2,36.05,13.36,High,2012,10,4,5,37.45843724023275,32.08,Medium (11-30%)
14744,CA-2024-150569,2012-10-16,2012-10-23,Standard Class,CG-11081,Chris Jones,Home Office,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,500.44,3,0.1,179.63,61.19,Medium,2012,10,4,7,35.894412916633364,166.81333333333333,Low (1-10%)
14745,CA-2018-122065,2012-10-17,2012-10-22,Second Class,CG-11231,William Brown,Consumer,Birmingham,England,United Kingdom,Europe,Europe,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,176.9,4,0.1,51.69,2.38,Medium,2012,10,4,5,29.21989824759751,44.225,Low (1-10%)
14746,CA-2014-101713,2012-10-17,2012-10-26,Standard Class,CG-11273,Ashley Lewis,Consumer,Melbourne,Victoria,Australia,Oceania,Oceania,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,1120.85,1,0.4,-333.95,164.01,Medium,2012,10,4,9,-29.79435250033457,1120.85,High (31-50%)
14747,CA-2023-149177,2012-10-17,2012-10-23,Second Class,CG-10217,Michael Thomas,Consumer,London,England,United Kingdom,Europe,Europe,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,69.06,2,0.0,37.43,4.35,Medium,2012,10,4,6,54.199247031566756,34.53,No Discount
14748,CA-2023-145250,2012-10-17,2012-10-24,Standard Class,CG-11037,Jessica Garcia,Corporate,Miami,Florida,United States,North America,North America,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,1466.14,2,0.0,362.81,84.36,High,2012,10,4,7,24.745931493581786,733.07,No Discount
14749,CA-2015-105671,2012-10-17,2012-10-21,Second Class,CG-10399,Sarah Brown,Corporate,Dammam,Eastern Province,Saudi Arabia,EMEA,EMEA,OFF-EN-10075,Office Supplies,Envelopes,Universal Business,95.06,2,0.1,20.99,12.32,High,2012,10,4,4,22.080791079318324,47.53,Low (1-10%)
14750,CA-2019-126853,2012-10-17,2012-10-24,Standard Class,CG-10817,Megan Walker,Consumer,Brasília,Distrito Federal,Brazil,LATAM,LATAM,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,34.04,1,0.3,-2.87,4.46,Low,2012,10,4,7,-8.431257344300823,34.04,Medium (11-30%)
14751,CA-2014-100941,2012-10-17,2012-10-25,Standard Class,CG-11456,Ashley Lewis,Consumer,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-PA-10058,Office Supplies,Paper,Hammermill Copy Plus,74.67,1,0.1,16.68,2.85,Medium,2012,10,4,8,22.338288469264764,74.67,Low (1-10%)
14752,CA-2018-121992,2012-10-17,2012-10-24,Standard Class,CG-10262,David Thomas,Corporate,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-EN-10026,Office Supplies,Envelopes,Poly String-Tie,47.87,2,0.3,6.47,3.52,Low,2012,10,4,7,13.515771882180907,23.935,Medium (11-30%)
14753,CA-2017-119671,2012-10-17,2012-10-25,Standard Class,CG-10818,Amanda Harris,Corporate,São Paulo,São Paulo,Brazil,LATAM,LATAM,OFF-AP-10055,Office Supplies,Appliances,Quartet Overhead,1001.49,3,0.3,-2.15,130.02,Medium,2012,10,4,8,-0.21468012661134908,333.83,Medium (11-30%)
14754,CA-2019-127301,2012-10-17,2012-10-24,Standard Class,CG-10930,Thomas Martinez,Corporate,Hamburg,Hamburg,Germany,Europe,Europe,OFF-AR-10037,Office Supplies,Art,Quartet Melamine,169.32,2,0.0,55.02,17.78,Medium,2012,10,4,7,32.49468462083629,84.66,No Discount
14755,CA-2023-148707,2012-10-17,2012-10-20,First Class,CG-11148,Robert White,Corporate,Atlanta,Georgia,United States,North America,North America,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,154.66,1,0.1,60.97,8.45,Medium,2012,10,4,3,39.421957843010475,154.66,Low (1-10%)
14756,CA-2019-129309,2012-10-17,2012-10-23,Second Class,CG-10811,Rachel Johnson,Corporate,Houston,Texas,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,1622.53,2,0.2,212.42,166.45,High,2012,10,4,6,13.091899687525038,811.265,Medium (11-30%)
14757,CA-2014-102221,2012-10-17,2012-10-26,Standard Class,CG-10804,Jessica Smith,Consumer,Atlanta,Georgia,United States,North America,North America,OFF-SU-10053,Office Supplies,Supplies,Memorex Floppy,16.07,2,0.3,2.4,1.56,High,2012,10,4,9,14.934660858742998,8.035,Medium (11-30%)
14758,CA-2020-134242,2012-10-17,2012-10-25,Standard Class,CG-10477,Michael Anderson,Home Office,Birmingham,England,United Kingdom,Europe,Europe,TEC-CO-10085,Technology,Copiers,HP LaserJet,4439.7,1,0.1,689.06,452.23,High,2012,10,4,8,15.520418046264387,4439.7,Low (1-10%)
14759,CA-2015-105375,2012-10-17,2012-10-25,Standard Class,CG-11550,Sarah White,Consumer,Lagos,Lagos,Nigeria,Africa,Africa,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,1065.54,1,0.0,182.71,69.43,Low,2012,10,4,8,17.147174202751657,1065.54,No Discount
14760,CA-2023-147076,2012-10-17,2012-10-26,Standard Class,CG-10995,David Walker,Corporate,Atlanta,Georgia,United States,North America,North America,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,36.12,1,0.1,7.71,1.49,Medium,2012,10,4,9,21.345514950166113,36.12,Low (1-10%)
14761,CA-2024-151216,2012-10-17,2012-10-24,Standard Class,CG-10651,Robert Jackson,Consumer,Munich,Bavaria,Germany,Europe,Europe,FUR-CH-10077,Furniture,Chairs,HON Ignition,389.54,1,0.2,42.22,48.18,High,2012,10,4,7,10.83842480874878,389.54,Medium (11-30%)
14762,CA-2021-138132,2012-10-17,2012-10-19,First Class,CG-10011,Robert Jones,Consumer,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,OFF-FA-10081,Office Supplies,Fasteners,Stanley Bostitch,168.5,5,0.0,83.11,3.47,High,2012,10,4,2,49.32344213649852,33.7,No Discount
14763,CA-2019-127975,2012-10-17,2012-10-21,First Class,CG-10058,Amanda Harris,Corporate,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,FUR-CH-10077,Furniture,Chairs,HON Ignition,917.99,1,0.2,74.65,83.81,High,2012,10,4,4,8.131896861621586,917.99,Medium (11-30%)
14764,CA-2015-109634,2012-10-17,2012-10-22,Second Class,CG-11437,Lauren Johnson,Consumer,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,1732.48,3,0.1,271.35,108.17,Medium,2012,10,4,5,15.662518470631698,577.4933333333333,Low (1-10%)
14765,CA-2014-102365,2012-10-17,2012-10-21,Second Class,CG-11372,Jane Davis,Corporate,Osaka,Osaka,Japan,Asia Pacific,Asia Pacific,OFF-FA-10081,Office Supplies,Fasteners,Stanley Bostitch,117.28,4,0.0,61.48,9.98,High,2012,10,4,4,52.42155525238744,29.32,No Discount
14766,CA-2016-113623,2012-10-17,2012-10-25,Standard Class,CG-10546,Chris Brown,Corporate,Chicago,Illinois,United States,North America,North America,OFF-AR-10049,Office Supplies,Art,Sanford Uni-Ball,426.79,5,0.3,48.28,1.91,High,2012,10,4,8,11.312355022376344,85.358,Medium (11-30%)
14767,CA-2021-135393,2012-10-17,2012-10-22,Second Class,CG-11454,Rachel Taylor,Consumer,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,OFF-PA-10068,Office Supplies,Paper,Avery Dennison Paper,243.38,3,0.1,105.75,27.29,Low,2012,10,4,5,43.45057112334621,81.12666666666667,Low (1-10%)
14768,CA-2021-136191,2012-10-17,2012-10-26,Standard Class,CG-11042,James Brown,Corporate,Munich,Bavaria,Germany,Europe,Europe,FUR-CH-10004,Furniture,Chairs,Flash Furniture,1105.52,1,0.2,82.64,2.5,Medium,2012,10,4,9,7.4752152833055945,1105.52,Medium (11-30%)
14769,CA-2021-137345,2012-10-17,2012-10-25,Standard Class,CG-11479,Robert Robinson,Consumer,Paris,Île-de-France,France,Europe,Europe,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,8.37,1,0.0,3.54,1.04,Medium,2012,10,4,8,42.29390681003585,8.37,No Discount
14770,CA-2018-124857,2012-10-17,2012-10-21,Second Class,CG-10016,Jessica Lewis,Consumer,Abuja,Abuja,Nigeria,Africa,Africa,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,37.61,1,0.1,19.54,4.8,Medium,2012,10,4,4,51.95426748205264,37.61,Low (1-10%)
14771,CA-2023-147904,2012-10-17,2012-10-24,Standard Class,CG-10254,Jessica Williams,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,150.39,2,0.1,48.01,16.76,Low,2012,10,4,7,31.923665137309666,75.195,Low (1-10%)
14772,CA-2016-110653,2012-10-17,2012-10-25,Standard Class,CG-10155,Megan Lewis,Home Office,Brasília,Distrito Federal,Brazil,LATAM,LATAM,TEC-CO-10076,Technology,Copiers,Sharp MX,8394.46,2,0.0,2522.2,428.07,High,2012,10,4,8,30.04600653288002,4197.23,No Discount
14773,CA-2023-146196,2012-10-17,2012-10-20,First Class,CG-10033,Emily Wilson,Home Office,Dallas,Texas,United States,North America,North America,FUR-BO-10052,Furniture,Bookcases,O'Sullivan Lateral,239.53,1,0.7,-92.8,11.49,Medium,2012,10,4,3,-38.74253746921054,239.53,Very High (>50%)
14774,CA-2017-117363,2012-10-17,2012-10-23,Second Class,CG-11514,Michael Miller,Consumer,Vancouver,British Columbia,Canada,North America,North America,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,872.45,1,0.3,-141.23,65.35,Medium,2012,10,4,6,-16.187747148833743,872.45,Medium (11-30%)
14775,CA-2018-120379,2012-10-17,2012-10-21,First Class,CG-10758,Michael Jackson,Home Office,Philadelphia,Pennsylvania,United States,North America,North America,TEC-AC-10046,Technology,Accessories,Plantronics Headset,55.75,1,0.3,1.21,2.59,Low,2012,10,4,4,2.1704035874439462,55.75,Medium (11-30%)
14776,CA-2019-127676,2012-10-17,2012-10-22,Second Class,CG-10349,John Anderson,Consumer,Birmingham,England,United Kingdom,Europe,Europe,OFF-SU-10060,Office Supplies,Supplies,Faber-Castell,26.19,1,0.0,11.53,1.15,Medium,2012,10,4,5,44.02443680794196,26.19,No Discount
14777,CA-2020-131274,2012-10-17,2012-10-19,First Class,CG-10729,Sarah Taylor,Corporate,Marseille,Provence,France,Europe,Europe,TEC-PH-10023,Technology,Phones,Cisco IP Phone,995.76,1,0.0,245.12,108.02,Medium,2012,10,4,2,24.616373423314855,995.76,No Discount
14778,CA-2019-128286,2012-10-17,2012-10-26,Standard Class,CG-10408,Emily Thomas,Corporate,Manchester,England,United Kingdom,Europe,Europe,FUR-CH-10004,Furniture,Chairs,Flash Furniture,2425.48,2,0.0,296.97,187.12,Medium,2012,10,4,9,12.243762059468642,1212.74,No Discount
14779,CA-2020-134790,2012-10-17,2012-10-25,Standard Class,CG-10027,Jane Jackson,Home Office,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,571.64,5,0.6,-108.15,75.89,High,2012,10,4,8,-18.91924987754531,114.328,Very High (>50%)
14780,CA-2022-144922,2012-10-17,2012-10-21,Second Class,CG-10543,James Miller,Home Office,Melbourne,Victoria,Australia,Oceania,Oceania,OFF-SU-10028,Office Supplies,Supplies,Avery Optical Mouse Pad,216.75,3,0.0,90.64,25.06,Critical,2012,10,4,4,41.81776239907728,72.25,No Discount
14781,CA-2019-126324,2012-10-17,2012-10-19,First Class,CG-10114,Rachel Martinez,Consumer,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,TEC-MA-10088,Technology,Machines,Pitney Bowes,512.31,1,0.0,166.89,43.81,Medium,2012,10,4,2,32.57597938748024,512.31,No Discount
14782,CA-2024-150967,2012-10-17,2012-10-25,Standard Class,CG-10020,Amanda Walker,Consumer,Houston,Texas,United States,North America,North America,OFF-ST-10002,Office Supplies,Storage,Storex Durable,28.45,1,0.3,-1.21,3.36,Medium,2012,10,4,8,-4.253075571177504,28.45,Medium (11-30%)
14783,CA-2021-138272,2012-10-17,2012-10-21,Second Class,CG-10727,Rachel Johnson,Home Office,Atlanta,Georgia,United States,North America,North America,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,401.73,3,0.1,139.99,19.46,Medium,2012,10,4,4,34.84678764344211,133.91,Low (1-10%)
14784,CA-2017-118184,2012-10-17,2012-10-21,Second Class,CG-10877,Rachel Garcia,Corporate,Montreal,Quebec,Canada,North America,North America,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,390.03,2,0.3,34.84,42.15,High,2012,10,4,4,8.93264620670205,195.015,Medium (11-30%)
14785,CA-2014-102080,2012-10-17,2012-10-21,Second Class,CG-10581,Emily Jones,Home Office,Berlin,Berlin,Germany,Europe,Europe,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,404.59,1,0.0,88.78,55.63,Low,2012,10,4,4,21.943201759806225,404.59,No Discount
14786,CA-2014-104290,2012-10-17,2012-10-25,Standard Class,CG-11344,Emily Clark,Consumer,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,OFF-BI-10042,Office Supplies,Binders,Wilson Jones Round Ring,269.42,4,0.1,68.94,28.85,Low,2012,10,4,8,25.588300794298863,67.355,Low (1-10%)
14787,CA-2017-118972,2012-10-17,2012-10-26,Standard Class,CG-10496,Kevin Brown,Consumer,Toronto,Ontario,Canada,North America,North America,OFF-PA-10017,Office Supplies,Paper,Xerox 4200,53.78,1,0.0,21.93,7.88,High,2012,10,4,9,40.777240609892154,53.78,No Discount
14788,CA-2020-131538,2012-10-18,2012-10-24,Second Class,CG-10202,Kevin Martinez,Home Office,London,England,United Kingdom,Europe,Europe,TEC-AC-10046,Technology,Accessories,Plantronics Headset,240.23,2,0.3,22.2,6.77,Medium,2012,10,4,6,9.241143903758896,120.115,Medium (11-30%)
14789,CA-2014-104590,2012-10-18,2012-10-26,Standard Class,CG-11274,Michael White,Corporate,Houston,Texas,United States,North America,North America,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,123.65,1,0.0,54.13,7.84,Critical,2012,10,4,8,43.77678932470683,123.65,No Discount
14790,CA-2023-145575,2012-10-18,2012-10-27,Standard Class,CG-10927,William Williams,Home Office,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,139.39,1,0.2,11.31,11.65,Medium,2012,10,4,9,8.113924958748836,139.39,Medium (11-30%)
14791,CA-2020-131698,2012-10-18,2012-10-24,Second Class,CG-10440,John Brown,Consumer,Vancouver,British Columbia,Canada,North America,North America,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,5926.89,3,0.0,755.68,328.84,Low,2012,10,4,6,12.75002573018902,1975.63,No Discount
14792,CA-2024-150395,2012-10-18,2012-10-27,Standard Class,CG-11455,Jessica Davis,Consumer,Chicago,Illinois,United States,North America,North America,FUR-FU-10086,Furniture,Furnishings,DAX Circular Frame,204.74,3,0.1,29.2,8.83,Low,2012,10,4,9,14.26199081762235,68.24666666666667,Low (1-10%)
14793,CA-2015-106525,2012-10-18,2012-10-18,Same Day,CG-10134,Daniel Jackson,Consumer,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-ST-10072,Office Supplies,Storage,Globe-Weis Catalog,111.71,2,0.1,24.67,13.76,Medium,2012,10,4,0,22.083967415629758,55.855,Low (1-10%)
14794,CA-2023-148251,2012-10-18,2012-10-27,Standard Class,CG-10429,Chris Anderson,Corporate,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,250.71,1,0.0,52.96,15.76,Medium,2012,10,4,9,21.124007817797455,250.71,No Discount
14795,CA-2023-146610,2012-10-18,2012-10-26,Standard Class,CG-10197,William Brown,Home Office,Durban,KwaZulu-Natal,South Africa,Africa,Africa,OFF-ST-10069,Office Supplies,Storage,Avery Recycled,853.61,5,0.1,215.8,64.62,Critical,2012,10,4,8,25.280865969236537,170.722,Low (1-10%)
14796,CA-2023-148401,2012-10-18,2012-10-24,Second Class,CG-11356,David Williams,Home Office,Brisbane,Queensland,Australia,Oceania,Oceania,OFF-AR-10049,Office Supplies,Art,Sanford Uni-Ball,78.92,1,0.0,33.46,4.41,Medium,2012,10,4,6,42.397364419665486,78.92,No Discount
14797,CA-2019-129667,2012-10-18,2012-10-18,Same Day,CG-10979,David Jones,Corporate,Berlin,Berlin,Germany,Europe,Europe,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,162.29,1,0.0,38.75,8.75,Medium,2012,10,4,0,23.87701029022121,162.29,No Discount
14798,CA-2018-121755,2012-10-18,2012-10-23,Second Class,CG-10585,Rachel Robinson,Consumer,Abuja,Abuja,Nigeria,Africa,Africa,TEC-CO-10006,Technology,Computers,Asus VivoBook,2111.73,1,0.1,216.16,68.68,Low,2012,10,4,5,10.23615708447576,2111.73,Low (1-10%)
14799,CA-2020-132735,2012-10-18,2012-10-20,First Class,CG-11521,Emily Taylor,Corporate,Marseille,Provence,France,Europe,Europe,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,104.94,1,0.0,17.4,7.56,High,2012,10,4,2,16.580903373356204,104.94,No Discount
14800,CA-2018-123350,2012-10-18,2012-10-27,Standard Class,CG-10674,Ashley Jones,Consumer,Marseille,Provence,France,Europe,Europe,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,22.57,1,0.8,-11.51,2.88,High,2012,10,4,9,-50.99689853788214,22.57,Very High (>50%)
14801,CA-2017-115476,2012-10-18,2012-10-25,Standard Class,CG-10163,John Wilson,Consumer,São Paulo,São Paulo,Brazil,LATAM,LATAM,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,524.83,6,0.3,13.97,40.79,High,2012,10,4,7,2.6618143017739078,87.47166666666668,Medium (11-30%)
14802,CA-2014-100579,2012-10-18,2012-10-23,Second Class,CG-10928,William White,Corporate,London,England,United Kingdom,Europe,Europe,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,7.64,1,0.1,3.17,0.57,Low,2012,10,4,5,41.49214659685864,7.64,Low (1-10%)
14803,CA-2021-137465,2012-10-18,2012-10-26,Standard Class,CG-11323,Lauren Wilson,Consumer,Atlanta,Georgia,United States,North America,North America,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,138.56,1,0.0,64.87,1.29,High,2012,10,4,8,46.81726327944573,138.56,No Discount
14804,CA-2016-112122,2012-10-18,2012-10-26,Standard Class,CG-10087,Thomas Smith,Corporate,Chicago,Illinois,United States,North America,North America,FUR-ST-10000,Furniture,Storage,Eldon Tower,226.67,3,0.5,-43.98,11.19,Low,2012,10,4,8,-19.402655843296422,75.55666666666666,High (31-50%)
14805,CA-2021-138348,2012-10-18,2012-10-26,Standard Class,CG-10789,Thomas Clark,Home Office,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,86.21,1,0.3,-10.26,5.21,Medium,2012,10,4,8,-11.901171557823918,86.21,Medium (11-30%)
14806,CA-2015-107090,2012-10-18,2012-10-23,Second Class,CG-10917,Thomas Jones,Consumer,Melbourne,Victoria,Australia,Oceania,Oceania,TEC-MA-10088,Technology,Machines,Pitney Bowes,165.53,1,0.2,8.49,17.61,Medium,2012,10,4,5,5.128979641152661,165.53,Medium (11-30%)
14807,CA-2019-127912,2012-10-18,2012-10-27,Standard Class,CG-11468,Amanda Walker,Corporate,Sydney,New South Wales,Australia,Oceania,Oceania,OFF-ST-10002,Office Supplies,Storage,Storex Durable,72.97,1,0.1,17.59,3.2,Medium,2012,10,4,9,24.105796902836783,72.97,Low (1-10%)
