order_id,order_date,year,month,quarter,region,segment,category,sub_category,sales,profit,quantity,discount,customer_id,customer_name,product_name,ship_mode,profit_margin
CA-2011-154641,2011-08-11,2011,8,3,East,Consumer,Office Supplies,Storage,375,18.767,1,0.0,KL-166454,Ken Lonsdale,Tennsco Single-Tier Lockers,Standard Class,0.05004533333333333
CA-2011-124856,2011-09-29,2011,9,3,East,Consumer,Office Supplies,Storage,1396,362.8404,9,0.0,LD-170054,Lisa DeCherney,"Dual Level, Single-Width Filing Carts",Second Class,0.2599143266475645
CA-2011-164973,2011-11-04,2011,11,4,East,Home Office,Office Supplies,Storage,44,13.071,1,0.0,NM-184454,Nathan Mautz,"Trav-L-File Heavy-Duty Shuttle II, Black",Standard Class,0.2970681818181818
CA-2011-119151,2011-11-25,2011,11,4,East,Home Office,Office Supplies,Storage,1118,55.896,4,0.0,MP-181754,Mike Pelletier,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Second Class,0.04999642218246869
CA-2011-146864,2011-12-22,2011,12,4,East,Home Office,Office Supplies,Storage,216,56.264,4,0.0,BT-115304,Bradley Talbott,Desktop 3-Pocket Hot File,Standard Class,0.2604814814814815
CA-2011-168473,2011-12-26,2011,12,4,East,Consumer,Office Supplies,Storage,192,19.188,6,0.0,TB-215204,Tracy Blumstein,Fellowes Bankers Box Stor/Drawer Steel Plus,Standard Class,0.0999375
CA-2012-109512,2012-03-05,2012,3,1,East,Consumer,Office Supplies,Storage,563,67.608,4,0.0,LF-171854,Luke Foster,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Same Day,0.12008525754884548
CA-2012-110632,2012-03-17,2012,3,1,East,Corporate,Office Supplies,Storage,34,9.1314,2,0.0,HR-148304,Harold Ryan,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Second Class,0.2685705882352941
CA-2012-159534,2012-03-20,2012,3,1,East,Corporate,Office Supplies,Storage,84,20.1408,4,0.0,DH-130754,Dave Hallsten,"Tennsco Lockers, Sand",First Class,0.23977142857142855
US-2012-116981,2012-03-26,2012,3,1,East,Corporate,Office Supplies,Storage,1085,282.2092,7,0.0,SM-209504,Suzanne McNair,"Dual Level, Single-Width Filing Carts",Second Class,0.26010064516129033
CA-2012-166492,2012-04-07,2012,4,2,East,Consumer,Office Supplies,Storage,23,5.8708,2,0.0,RP-193904,Resi PÃ¶lking,X-Rack File for Hanging Folders,First Class,0.2552521739130435
CA-2012-116512,2012-04-09,2012,4,2,East,Consumer,Office Supplies,Storage,18,3.0498,3,0.0,MC-181004,Mick Crebagga,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Standard Class,0.16943333333333332
CA-2012-130876,2012-05-12,2012,5,2,East,Consumer,Office Supplies,Storage,37,9.8901,3,0.0,AZ-107504,Annie Zypern,Portable Personal File Box,Second Class,0.2673
CA-2012-108665,2012-07-06,2012,7,3,East,Corporate,Office Supplies,Storage,602,156.429,5,0.0,KM-162254,Kalyca Meade,Iceberg Mobile Mega Data/Printer Cart,Standard Class,0.25984883720930235
CA-2012-131338,2012-08-09,2012,8,3,East,Consumer,Office Supplies,Storage,42,2.9372,2,0.0,NP-183254,Naresj Patel,"Tennsco Lockers, Gray",First Class,0.06993333333333333
US-2012-104185,2012-09-03,2012,9,3,East,Corporate,Office Supplies,Storage,120,31.2858,1,0.0,JB-154004,Jennifer Braxton,Iceberg Mobile Mega Data/Printer Cart,Second Class,0.260715
CA-2012-105599,2012-09-07,2012,9,3,East,Consumer,Office Supplies,Storage,14,0.2792,2,0.0,MC-172754,Marc Crier,Eldon Shelf Savers Cubes and Bins,Same Day,0.019942857142857144
CA-2012-164084,2012-09-07,2012,9,3,East,Corporate,Office Supplies,Storage,70,18.9702,3,0.0,AG-105254,Andy Gerbode,Mobile Personal File Cube,Standard Class,0.2710028571428571
CA-2012-132465,2012-09-11,2012,9,3,East,Corporate,Office Supplies,Storage,773,108.1752,4,0.0,DM-135254,Don Miller,Fellowes Staxonsteel Drawer Files,Second Class,0.13994204398447607
CA-2012-132465,2012-09-11,2012,9,3,East,Corporate,Office Supplies,Storage,79,1.576,1,0.0,DM-135254,Don Miller,Space Solutions Industrial Galvanized Steel Shelving.,Second Class,0.019949367088607596
CA-2012-140984,2012-09-14,2012,9,3,East,Consumer,Office Supplies,Storage,991,257.712,6,0.0,CC-126854,Craig Carroll,Economy Rollaway Files,Standard Class,0.26005247225025224
US-2012-126977,2012-09-17,2012,9,3,East,Consumer,Office Supplies,Storage,95,27.434,4,0.0,PF-191204,Peter Fuller,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Standard Class,0.2887789473684211
US-2012-126977,2012-09-17,2012,9,3,East,Consumer,Office Supplies,Storage,15,1.043,5,0.0,PF-191204,Peter Fuller,Woodgrain Magazine Files by Perma,Standard Class,0.06953333333333332
CA-2012-114811,2012-11-08,2012,11,4,East,Corporate,Office Supplies,Storage,67,16.7875,5,0.0,KD-164954,Keith Dawkins,Fellowes Desktop Hanging File Manager,Same Day,0.2505597014925373
CA-2012-169796,2012-11-09,2012,11,4,East,Home Office,Office Supplies,Storage,18,3.0498,3,0.0,Dp-132404,Dean percer,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Standard Class,0.16943333333333332
CA-2012-138954,2012-11-15,2012,11,4,East,Corporate,Office Supplies,Storage,71,20.5755,3,0.0,MH-177854,Maya Herman,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,First Class,0.28979577464788736
CA-2013-168046,2013-01-25,2013,1,1,East,Corporate,Office Supplies,Storage,429,0.0,7,0.0,JD-158954,Jonathan Doherty,"SAFCO Commercial Wire Shelving, 72h",Second Class,0.0
CA-2013-147431,2013-02-02,2013,2,1,East,Consumer,Office Supplies,Storage,118,5.898,2,0.0,AB-101054,Adrian Barton,"Belkin 19"" Center-Weighted Shelf, Gray",Standard Class,0.049983050847457626
CA-2013-123274,2013-02-19,2013,2,1,East,Consumer,Office Supplies,Storage,243,9.7176,3,0.0,GT-147104,Greg Tran,Carina Double Wide Media Storage Towers in Natural & Black,Standard Class,0.03999012345679012
CA-2013-123666,2013-03-27,2013,3,1,East,Corporate,Office Supplies,Storage,460,18.398,5,0.0,SP-205454,Sibella Parks,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Standard Class,0.03999565217391304
CA-2013-109666,2013-04-20,2013,4,2,East,Consumer,Office Supplies,Storage,460,13.7964,4,0.0,KM-167204,Kunst Miller,Space Solutions HD Industrial Steel Shelving.,Standard Class,0.029992173913043478
CA-2013-146836,2013-05-03,2013,5,2,East,Consumer,Office Supplies,Storage,45,12.5832,3,0.0,CC-124754,Cindy Chapman,Super Decoflex Portable Personal File,Same Day,0.27962666666666663
CA-2013-169943,2013-05-20,2013,5,2,East,Consumer,Office Supplies,Storage,455,0.0,5,0.0,BN-115154,Bradley Nguyen,Safco Industrial Wire Shelving System,Standard Class,0.0
CA-2013-145842,2013-06-18,2013,6,2,East,Consumer,Office Supplies,Storage,41,0.4074,3,0.0,FM-143804,Fred McMath,"Rogers Jumbo File, Granite",Second Class,0.009936585365853658
CA-2013-140501,2013-06-24,2013,6,2,East,Consumer,Office Supplies,Storage,325,38.988,5,0.0,IM-150704,Irene Maddox,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Standard Class,0.11996307692307692
CA-2013-100790,2013-06-27,2013,6,2,East,Corporate,Office Supplies,Storage,704,84.51,5,0.0,JG-158054,John Grady,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Standard Class,0.12004261363636365
CA-2013-137050,2013-07-15,2013,7,3,East,Corporate,Office Supplies,Storage,11,3.363,1,0.0,SW-207554,Steven Ward,"Personal Folder Holder, Ebony",Second Class,0.30572727272727274
CA-2013-105459,2013-08-13,2013,8,3,East,Consumer,Office Supplies,Storage,1591,286.3836,6,0.0,NP-187004,Nora Preis,Tennsco 6- and 18-Compartment Lockers,Second Class,0.18000226272784411
US-2013-118780,2013-09-11,2013,9,3,East,Home Office,Office Supplies,Storage,59,8.922,2,0.0,PN-187754,Parhena Norris,Acco Perma 2700 Stacking Storage Drawers,Second Class,0.15122033898305084
CA-2013-135965,2013-09-23,2013,9,3,East,Home Office,Office Supplies,Storage,128,37.2186,6,0.0,SZ-200354,Sam Zeldin,"Sortfiler Multipurpose Personal File Organizer, Black",First Class,0.2907703125
CA-2013-101161,2013-10-14,2013,10,4,East,Corporate,Office Supplies,Storage,100,23.9688,3,0.0,BW-111104,Bart Watters,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Standard Class,0.239688
CA-2013-116596,2013-10-28,2013,10,4,East,Consumer,Office Supplies,Storage,33,1.3392,2,0.0,BW-112004,Ben Wallace,Rogers Profile Extra Capacity Storage Tub,Standard Class,0.04058181818181818
CA-2013-124667,2013-11-12,2013,11,4,East,Consumer,Office Supplies,Storage,83,20.84,1,0.0,BD-117704,Bryan Davis,Safco Steel Mobile File Cart,Standard Class,0.2510843373493976
CA-2013-145548,2013-11-12,2013,11,4,East,Corporate,Office Supplies,Storage,28,7.8792,3,0.0,EB-137504,Edward Becker,Staples,Standard Class,0.2814
CA-2013-101336,2013-11-14,2013,11,4,East,Corporate,Office Supplies,Storage,25,6.9664,2,0.0,CK-127604,Cyma Kinney,Eldon Simplefile Box Office,Standard Class,0.278656
CA-2013-101336,2013-11-14,2013,11,4,East,Corporate,Office Supplies,Storage,37,9.8901,3,0.0,CK-127604,Cyma Kinney,Portable Personal File Box,Standard Class,0.2673
CA-2013-101336,2013-11-14,2013,11,4,East,Corporate,Office Supplies,Storage,78,20.163,5,0.0,CK-127604,Cyma Kinney,"Tenex File Box, Personal Filing Tote with Lid, Black",Standard Class,0.2585
CA-2013-118759,2013-11-15,2013,11,4,East,Consumer,Office Supplies,Storage,40,10.5144,3,0.0,MB-173054,Maria Bertelson,"Tenex Personal Project File with Scoop Front Design, Black",First Class,0.26286
CA-2013-164511,2013-11-20,2013,11,4,East,Consumer,Office Supplies,Storage,69,18.522,4,0.0,DJ-136304,Doug Jacobs,Advantus Rolling Storage Box,Standard Class,0.26843478260869563
CA-2013-164511,2013-11-20,2013,11,4,East,Consumer,Office Supplies,Storage,65,2.5984,2,0.0,DJ-136304,Doug Jacobs,Fellowes Neat Ideas Storage Cubes,Standard Class,0.039975384615384614
CA-2013-126004,2013-12-05,2013,12,4,East,Consumer,Office Supplies,Storage,183,3.6588,3,0.0,BM-111404,Becky Martin,Carina Media Storage Towers in Natural & Black,First Class,0.01999344262295082
CA-2013-126004,2013-12-05,2013,12,4,East,Consumer,Office Supplies,Storage,194,11.6316,2,0.0,BM-111404,Becky Martin,Fellowes Econo/Stor Drawers,First Class,0.05995670103092784
CA-2013-139885,2013-12-05,2013,12,4,East,Corporate,Office Supplies,Storage,213,0.0,6,0.0,EB-138404,Ellis Ballard,Belkin OmniView SE Rackmount Kit,Standard Class,0.0
CA-2013-108434,2013-12-06,2013,12,4,East,Consumer,Office Supplies,Storage,465,120.9468,3,0.0,JG-151604,James Galang,"Dual Level, Single-Width Filing Carts",Second Class,0.26010064516129033
CA-2013-146941,2013-12-11,2013,12,4,East,Consumer,Office Supplies,Storage,81,22.5624,6,0.0,DL-133154,Delfina Latchford,"Fellowes Personal Hanging Folder Files, Navy",First Class,0.27854814814814816
CA-2013-129126,2013-12-15,2013,12,4,East,Consumer,Office Supplies,Storage,17,4.6305,1,0.0,PK-190754,Pete Kriz,Advantus Rolling Storage Box,Standard Class,0.27238235294117646
CA-2013-150945,2013-12-19,2013,12,4,East,Home Office,Office Supplies,Storage,900,117.0104,4,0.0,JK-161204,Julie Kriz,Tennsco Double-Tier Lockers,Second Class,0.13001155555555555
CA-2014-140949,2014-03-18,2014,3,1,East,Consumer,Office Supplies,Storage,107,27.9344,8,0.0,DB-134054,Denny Blanton,"Neat Ideas Personal Hanging Folder Files, Black",Second Class,0.2610691588785047
CA-2014-140949,2014-03-18,2014,3,1,East,Consumer,Office Supplies,Storage,47,12.0978,3,0.0,DB-134054,Denny Blanton,"Tenex File Box, Personal Filing Tote with Lid, Black",Second Class,0.25739999999999996
CA-2014-135279,2014-04-10,2014,4,2,East,Home Office,Office Supplies,Storage,502,0.0,3,0.0,BS-118004,Bryan Spruell,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,First Class,0.0
CA-2014-115546,2014-05-15,2014,5,2,East,Consumer,Office Supplies,Storage,23,5.8708,2,0.0,AH-104654,Amy Hunt,X-Rack File for Hanging Folders,Standard Class,0.2552521739130435
CA-2014-169999,2014-06-20,2014,6,2,East,Corporate,Office Supplies,Storage,129,6.465,2,0.0,JS-156854,Jim Sink,Space Solutions Commercial Steel Shelving,Standard Class,0.05011627906976744
CA-2014-100636,2014-06-27,2014,6,2,East,Consumer,Office Supplies,Storage,273,0.0,3,0.0,DO-134354,Denny Ordway,Safco Industrial Wire Shelving System,Standard Class,0.0
CA-2014-107132,2014-06-27,2014,6,2,East,Corporate,Office Supplies,Storage,714,214.164,4,0.0,SC-202604,Scott Cohen,"Hot File 7-Pocket, Floor Stand",Standard Class,0.29994957983193277
CA-2014-131695,2014-07-01,2014,7,3,East,Consumer,Office Supplies,Storage,249,67.1139,7,0.0,RA-192854,Ralph Arnett,Steel Personal Filing/Posting Tote,Standard Class,0.269533734939759
US-2014-139465,2014-08-28,2014,8,3,East,Home Office,Office Supplies,Storage,64,16.5984,8,0.0,MR-175454,Mathew Reese,Iris Project Case,First Class,0.25935
CA-2014-148929,2014-09-08,2014,9,3,East,Corporate,Office Supplies,Storage,478,133.8624,8,0.0,SP-206204,Stefania Perrino,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Standard Class,0.2800468619246862
CA-2014-132437,2014-09-09,2014,9,3,East,Corporate,Office Supplies,Storage,65,16.9312,4,0.0,EM-140954,Eudokia Martin,Adjustable Personal File Tote,Second Class,0.26048
CA-2014-152975,2014-09-15,2014,9,3,East,Home Office,Office Supplies,Storage,71,3.549,1,0.0,RB-197054,Roger Barcio,Sensible Storage WireTech Storage Systems,First Class,0.04998591549295774
CA-2014-100111,2014-09-21,2014,9,3,East,Consumer,Office Supplies,Storage,45,12.712,4,0.0,SV-203654,Seth Vernon,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Standard Class,0.2824888888888889
US-2014-136868,2014-10-07,2014,10,4,East,Home Office,Office Supplies,Storage,345,10.3473,3,0.0,CR-128204,Cyra Reiten,Space Solutions HD Industrial Steel Shelving.,Standard Class,0.02999217391304348
CA-2014-154137,2014-11-12,2014,11,4,East,Consumer,Office Supplies,Storage,35,0.0,1,0.0,MT-178154,Meg Tillman,Belkin OmniView SE Rackmount Kit,Standard Class,0.0
CA-2014-133620,2014-11-14,2014,11,4,East,Consumer,Office Supplies,Storage,11,3.363,1,0.0,EM-140654,Erin Mull,"Personal Folder Holder, Ebony",Standard Class,0.30572727272727274
CA-2014-128265,2014-11-18,2014,11,4,East,Corporate,Office Supplies,Storage,1248,349.3392,3,0.0,VW-217754,Victoria Wilson,Deluxe Rollaway Locking File with Drawer,Second Class,0.27991923076923075
CA-2014-105333,2014-12-01,2014,12,4,East,Home Office,Office Supplies,Storage,269,5.3898,3,0.0,VP-217304,Victor Preis,Fellowes Officeware Wire Shelving,Standard Class,0.0200364312267658
CA-2014-105333,2014-12-01,2014,12,4,East,Home Office,Office Supplies,Storage,84,1.6712,4,0.0,VP-217304,Victor Preis,"Iris 3-Drawer Stacking Bin, Black",Standard Class,0.019895238095238094
CA-2014-163139,2014-12-02,2014,12,4,East,Consumer,Office Supplies,Storage,222,6.6465,3,0.0,CC-126704,Craig Carreira,Safco Industrial Shelving,Second Class,0.029939189189189187
CA-2014-145226,2014-12-09,2014,12,4,East,Consumer,Office Supplies,Storage,32,8.2992,4,0.0,DL-133154,Delfina Latchford,Iris Project Case,Second Class,0.25935
CA-2014-145226,2014-12-09,2014,12,4,East,Consumer,Office Supplies,Storage,273,0.0,3,0.0,DL-133154,Delfina Latchford,Safco Industrial Wire Shelving System,Second Class,0.0
CA-2014-103443,2014-12-18,2014,12,4,East,Consumer,Office Supplies,Storage,167,41.68,2,0.0,AT-107354,Annie Thurman,Safco Steel Mobile File Cart,Standard Class,0.2495808383233533
CA-2011-107524,2011-03-02,2011,3,1,East,Home Office,Office Supplies,Paper,36,17.472,5,0.0,KN-167054,Kristina Nunn,"Array Parchment Paper, Assorted Colors",Standard Class,0.4853333333333334
CA-2011-158337,2011-03-11,2011,3,1,East,Consumer,Office Supplies,Paper,109,49.014,14,0.0,KA-165254,Kelly Andreada,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",Second Class,0.4496697247706422
US-2011-148838,2011-03-17,2011,3,1,East,Corporate,Office Supplies,Paper,155,75.9696,4,0.0,CP-123404,Christine Phan,Xerox 1918,Standard Class,0.49012645161290325
US-2011-148838,2011-03-17,2011,3,1,East,Corporate,Office Supplies,Paper,35,16.3842,7,0.0,CP-123404,Christine Phan,Xerox 1926,Standard Class,0.46812
CA-2011-147235,2011-03-24,2011,3,1,East,Consumer,Office Supplies,Paper,25,11.703,5,0.0,CD-119204,Carlos Daly,Xerox 190,Standard Class,0.46812
CA-2011-113887,2011-04-05,2011,4,2,East,Home Office,Office Supplies,Paper,55,26.6304,1,0.0,TH-215504,Tracy Hopkins,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",First Class,0.48418909090909096
CA-2011-100391,2011-05-25,2011,5,2,East,Consumer,Office Supplies,Paper,15,6.7252,2,0.0,BW-110654,Barry Weirich,Strathmore Photo Frame Cards,Standard Class,0.44834666666666667
CA-2011-103429,2011-05-30,2011,5,2,East,Corporate,Office Supplies,Paper,40,17.982,4,0.0,LW-168254,Laurel Workman,Xerox 1948,First Class,0.44955
CA-2011-130624,2011-06-21,2011,6,2,East,Consumer,Office Supplies,Paper,20,9.039,3,0.0,TB-212804,Toby Braunhardt,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",First Class,0.45194999999999996
CA-2011-133305,2011-07-11,2011,7,3,East,Consumer,Office Supplies,Paper,49,23.0864,4,0.0,MH-174554,Mark Hamilton,Xerox 1881,Standard Class,0.4711510204081633
US-2011-150126,2011-07-27,2011,7,3,East,Corporate,Office Supplies,Paper,66,32.2322,11,0.0,AS-100454,Aaron Smayling,Xerox 1956,Standard Class,0.48836666666666667
CA-2011-125612,2011-08-03,2011,8,3,East,Consumer,Office Supplies,Paper,40,18.7812,2,0.0,BK-112604,Berenike Kampe,Xerox 1884,Standard Class,0.46952999999999995
CA-2011-110639,2011-08-23,2011,8,3,East,Consumer,Office Supplies,Paper,46,22.5008,4,0.0,RH-194954,Rick Hansen,Personal Creations Ink Jet Cards and Labels,Same Day,0.48914782608695656
CA-2011-110639,2011-08-23,2011,8,3,East,Consumer,Office Supplies,Paper,26,12.4416,4,0.0,RH-194954,Rick Hansen,Xerox 1994,Same Day,0.4785230769230769
US-2011-138828,2011-09-02,2011,9,3,East,Consumer,Office Supplies,Paper,15,7.0218,3,0.0,KD-163454,Katherine Ducich,Staples,First Class,0.46812
CA-2011-160766,2011-09-14,2011,9,3,East,Consumer,Office Supplies,Paper,45,21.0654,9,0.0,DM-130154,Darrin Martin,Xerox 198,Same Day,0.46812
CA-2011-138100,2011-09-15,2011,9,3,East,Consumer,Office Supplies,Paper,15,7.0218,3,0.0,AA-103154,Alex Avila,Staples,Standard Class,0.46812
CA-2011-124856,2011-09-29,2011,9,3,East,Consumer,Office Supplies,Paper,78,37.9848,2,0.0,LD-170054,Lisa DeCherney,White Computer Printout Paper by Universal,Second Class,0.4869846153846154
CA-2011-102008,2011-09-30,2011,9,3,East,Consumer,Office Supplies,Paper,49,24.47,1,0.0,RA-199154,Russell Applegate,Tops Green Bar Computer Printout Paper,Standard Class,0.4993877551020408
CA-2011-119977,2011-10-08,2011,10,4,East,Consumer,Office Supplies,Paper,124,55.764,4,0.0,DN-136904,Duane Noonan,Xerox 197,Second Class,0.44970967741935486
CA-2011-146990,2011-11-07,2011,11,4,East,Corporate,Office Supplies,Paper,30,13.8828,3,0.0,BP-110954,Bart Pistole,Riverleaf Stik-Withit Designer Note Cubes,First Class,0.46276
CA-2011-166989,2011-11-14,2011,11,4,East,Home Office,Office Supplies,Paper,11,5.2256,2,0.0,RM-196754,Robert Marley,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Standard Class,0.47505454545454545
CA-2011-101833,2011-11-17,2011,11,4,East,Home Office,Office Supplies,Paper,34,17.22,3,0.0,FG-142604,Frank Gastineau,Southworth 100% Cotton The Best Paper,Second Class,0.5064705882352941
CA-2011-140396,2011-11-20,2011,11,4,East,Corporate,Office Supplies,Paper,26,12.4416,4,0.0,KH-163304,Katharine Harms,Xerox 2000,Standard Class,0.4785230769230769
CA-2011-148488,2011-12-10,2011,12,4,East,Consumer,Office Supplies,Paper,11,5.2256,2,0.0,SM-200054,Sally Matthias,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Standard Class,0.47505454545454545
CA-2012-105361,2012-03-29,2012,3,1,East,Consumer,Office Supplies,Paper,18,8.1144,4,0.0,CM-121154,Chad McGuire,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Standard Class,0.4508
CA-2012-166492,2012-04-07,2012,4,2,East,Consumer,Office Supplies,Paper,26,12.4416,4,0.0,RP-193904,Resi PÃ¶lking,Xerox 192,First Class,0.4785230769230769
CA-2012-142055,2012-05-08,2012,5,2,East,Home Office,Office Supplies,Paper,38,18.2112,2,0.0,AB-102554,Alejandro Ballentine,Xerox 1912,First Class,0.4792421052631579
US-2012-160857,2012-05-08,2012,5,2,East,Consumer,Office Supplies,Paper,19,9.3312,3,0.0,NW-184004,Natalie Webber,Xerox 204,Standard Class,0.49111578947368423
US-2012-142020,2012-06-04,2012,6,2,East,Home Office,Office Supplies,Paper,30,14.3068,4,0.0,TC-215354,Tracy Collins,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Second Class,0.47689333333333334
US-2012-141684,2012-06-29,2012,6,2,East,Consumer,Office Supplies,Paper,25,11.232,4,0.0,MM-180554,Michelle Moray,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â x 11â",Standard Class,0.44927999999999996
CA-2012-150196,2012-07-02,2012,7,3,East,Home Office,Office Supplies,Paper,19,9.3312,3,0.0,SR-207404,Steven Roelle,Xerox 209,First Class,0.49111578947368423
