Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
5226,CA-2022-144201,2012-01-24,2012-01-27,First Class,CG-10211,Jessica Robinson,Corporate,Munich,Bavaria,Germany,Europe,Europe,OFF-AP-10035,Office Supplies,Appliances,Acco Thermal Laminator,194.85,5,0.0,53.24,0.57,Medium
5227,CA-2022-142439,2012-01-24,2012-01-30,Second Class,CG-11507,Chris Robinson,Consumer,San Francisco,California,United States,North America,North America,OFF-EN-10082,Office Supplies,Envelopes,Smead Poly,50.3,1,0.0,19.98,3.54,Medium
5228,CA-2020-131501,2012-01-24,2012-01-24,Same Day,CG-10946,Chris Brown,Corporate,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,TEC-CO-10076,Technology,Copiers,Sharp MX,3124.21,4,0.7,-1032.5,96.07,High
5229,CA-2014-101631,2012-01-24,2012-02-02,Standard Class,CG-10964,Jane Williams,Consumer,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,TEC-CO-10093,Technology,Copiers,Brother MFC,3459.81,2,0.2,322.33,11.79,High
5230,CA-2022-141897,2012-01-24,2012-01-31,Standard Class,CG-10628,Robert Thomas,Consumer,Riyadh,Riyadh,Saudi Arabia,EMEA,EMEA,TEC-AC-10024,Technology,Accessories,APC Battery Backup,155.38,2,0.7,-35.81,6.12,Medium
5231,CA-2021-138385,2012-01-24,2012-01-29,Second Class,CG-10269,James Jones,Consumer,Mexico City,CDMX,Mexico,LATAM,LATAM,OFF-EN-10075,Office Supplies,Envelopes,Universal Business,16.62,2,0.0,6.58,1.63,Medium
5232,CA-2018-121722,2012-01-24,2012-01-29,Second Class,CG-10314,Sarah Clark,Corporate,São Paulo,São Paulo,Brazil,LATAM,LATAM,TEC-MA-10018,Technology,Machines,Epson LabelWorks,3920.76,5,0.2,456.93,499.86,Medium
5233,CA-2018-120541,2012-01-24,2012-01-29,Second Class,CG-10252,Daniel Smith,Home Office,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,TEC-PH-10041,Technology,Phones,Nokia 3310,813.02,1,0.0,226.56,71.72,Low
5234,CA-2018-123973,2012-01-24,2012-02-02,Standard Class,CG-11163,Nicole Lewis,Home Office,Hamburg,Hamburg,Germany,Europe,Europe,TEC-AC-10024,Technology,Accessories,APC Battery Backup,28.28,2,0.6,-6.01,2.64,Medium
5235,CA-2020-133181,2012-01-24,2012-01-29,Second Class,CG-11448,Jessica Clark,Consumer,Marseille,Provence,France,Europe,Europe,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,165.62,4,0.5,-30.09,17.89,High
5236,CA-2021-135335,2012-01-24,2012-02-02,Standard Class,CG-10120,Thomas Anderson,Consumer,Durban,KwaZulu-Natal,South Africa,Africa,Africa,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,155.92,2,0.0,63.87,16.72,Medium
5237,CA-2014-100042,2012-01-24,2012-01-29,Second Class,CG-10509,Nicole Jackson,Consumer,Ankara,Ankara,Turkey,EMEA,EMEA,TEC-AC-10024,Technology,Accessories,APC Battery Backup,97.22,1,0.4,-12.29,5.63,Medium
5238,CA-2023-146334,2012-01-24,2012-01-26,First Class,CG-10379,David Miller,Home Office,Manchester,England,United Kingdom,Europe,Europe,TEC-AC-10046,Technology,Accessories,Plantronics Headset,282.92,4,0.0,106.03,9.14,Critical
5239,CA-2018-120171,2012-01-24,2012-01-30,Second Class,CG-10332,Rachel Thomas,Corporate,Paris,Île-de-France,France,Europe,Europe,FUR-CH-10020,Furniture,Chairs,Office Star,389.29,1,0.1,18.65,32.81,High
5240,CA-2017-119915,2012-01-24,2012-01-28,First Class,CG-10507,Jessica Jones,Home Office,Birmingham,England,United Kingdom,Europe,Europe,FUR-CH-10004,Furniture,Chairs,Flash Furniture,672.37,1,0.0,90.05,44.77,Medium
5241,CA-2020-134086,2012-01-24,2012-02-02,Standard Class,CG-10632,Thomas Robinson,Consumer,Seattle,Washington,United States,North America,North America,TEC-AC-10044,Technology,Accessories,Samsung Monitor,599.96,4,0.0,203.9,21.38,Medium
5242,CA-2023-149241,2012-01-24,2012-01-29,Second Class,CG-10794,Daniel Walker,Home Office,Izmir,Izmir,Turkey,EMEA,EMEA,OFF-BI-10042,Office Supplies,Binders,Wilson Jones Round Ring,254.75,1,0.1,96.32,36.37,High
5243,CA-2017-116097,2012-01-24,2012-01-31,Standard Class,CG-10581,Emily Jones,Corporate,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,OFF-LA-10029,Office Supplies,Labels,Avery Internet Labels,3.54,1,0.2,1.29,0.51,Medium
5244,CA-2016-114236,2012-01-24,2012-01-26,First Class,CG-10214,William Walker,Consumer,Miami,Florida,United States,North America,North America,OFF-AP-10063,Office Supplies,Appliances,Hoover Handheld,425.39,1,0.0,133.64,7.37,Critical
5245,CA-2014-104354,2012-01-24,2012-02-02,Standard Class,CG-10842,Jane Brown,Consumer,São Paulo,São Paulo,Brazil,LATAM,LATAM,TEC-PH-10023,Technology,Phones,Cisco IP Phone,577.98,2,0.0,122.16,21.83,High
5246,CA-2019-126915,2012-01-24,2012-02-02,Standard Class,CG-10510,Rachel Thomas,Corporate,Melbourne,Victoria,Australia,Oceania,Oceania,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,282.02,3,0.1,165.59,4.2,High
5247,CA-2024-150434,2012-01-24,2012-01-28,Second Class,CG-10338,John Garcia,Consumer,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,FUR-TA-10057,Furniture,Tables,Chromcraft Bull-Nose,3204.22,2,0.0,742.59,149.36,High
5248,CA-2017-116289,2012-01-24,2012-01-28,Second Class,CG-10484,Michael Wilson,Consumer,Atlanta,Georgia,United States,North America,North America,OFF-AP-10063,Office Supplies,Appliances,Hoover Handheld,422.46,3,0.0,121.35,57.36,Critical
5249,CA-2020-134036,2012-01-25,2012-01-31,Second Class,CG-11039,Thomas Walker,Consumer,Paris,Île-de-France,France,Europe,Europe,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,251.7,1,0.2,16.73,23.3,Medium
5250,CA-2014-100380,2012-01-25,2012-01-31,Second Class,CG-10351,James Davis,Corporate,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,OFF-SU-10036,Office Supplies,Supplies,Staples #10,187.72,4,0.0,97.34,20.85,High
5251,CA-2018-124416,2012-01-25,2012-02-02,Standard Class,CG-10628,Robert Thomas,Consumer,Seattle,Washington,United States,North America,North America,OFF-LA-10090,Office Supplies,Labels,Avery Shipping,202.7,5,0.0,66.9,16.84,Critical
5252,CA-2022-141733,2012-01-25,2012-02-01,Standard Class,CG-10714,Rachel Miller,Corporate,Hamburg,Hamburg,Germany,Europe,Europe,OFF-ST-10072,Office Supplies,Storage,Globe-Weis Catalog,48.57,1,0.0,11.99,1.51,High
5253,CA-2024-150635,2012-01-25,2012-02-01,Standard Class,CG-10525,Nicole Williams,Consumer,Sydney,New South Wales,Australia,Oceania,Oceania,TEC-CO-10031,Technology,Computers,HP Pavilion 14,899.15,1,0.2,1.47,3.64,Medium
5254,CA-2014-100676,2012-01-25,2012-01-30,Second Class,CG-11219,Megan Miller,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,1402.56,1,0.0,353.97,115.55,Low
5255,CA-2016-112914,2012-01-25,2012-01-27,First Class,CG-11573,Thomas Taylor,Consumer,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,OFF-SU-10060,Office Supplies,Supplies,Faber-Castell,36.5,1,0.2,13.52,4.38,Low
5256,CA-2024-150356,2012-01-25,2012-02-03,Standard Class,CG-10734,Lauren Thomas,Corporate,Montreal,Quebec,Canada,North America,North America,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,600.84,2,0.3,-118.6,63.18,Medium
5257,CA-2017-117032,2012-01-25,2012-02-02,Standard Class,CG-10001,Thomas Williams,Consumer,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,TEC-PH-10041,Technology,Phones,Nokia 3310,2370.48,2,0.0,526.06,20.87,High
5258,CA-2021-136672,2012-01-25,2012-01-29,Second Class,CG-10959,Amanda Thomas,Corporate,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,441.21,1,0.1,26.04,14.75,Medium
5259,CA-2021-138112,2012-01-25,2012-01-30,Second Class,CG-11440,Ashley Harris,Corporate,Toronto,Ontario,Canada,North America,North America,OFF-AP-10005,Office Supplies,Appliances,Avery Thermal Print,262.08,2,0.1,64.73,21.19,Medium
5260,CA-2014-100732,2012-01-25,2012-02-01,Standard Class,CG-10394,Nicole Lewis,Home Office,Munich,Bavaria,Germany,Europe,Europe,OFF-BI-10025,Office Supplies,Binders,Acco Brands,226.0,1,0.1,101.05,29.07,Low
5261,CA-2015-108708,2012-01-25,2012-01-31,Second Class,CG-11368,Ashley Thomas,Consumer,Birmingham,England,United Kingdom,Europe,Europe,OFF-EN-10082,Office Supplies,Envelopes,Smead Poly,36.22,1,0.1,11.69,4.65,Low
5262,CA-2017-118809,2012-01-25,2012-01-27,First Class,CG-11180,Ashley Johnson,Consumer,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,13332.33,6,0.1,777.36,138.89,High
5263,CA-2014-100700,2012-01-25,2012-02-03,Standard Class,CG-10363,Chris Williams,Consumer,Sydney,New South Wales,Australia,Oceania,Oceania,OFF-AR-10040,Office Supplies,Art,Sanford Colorific,307.89,5,0.1,158.92,26.83,Medium
5264,CA-2015-109364,2012-01-25,2012-01-31,Second Class,CG-10584,Megan Lewis,Consumer,Dallas,Texas,United States,North America,North America,OFF-PA-10017,Office Supplies,Paper,Xerox 4200,82.98,1,0.0,24.02,3.15,Medium
5265,CA-2014-100947,2012-01-25,2012-01-28,First Class,CG-10908,Lauren Lewis,Corporate,Sydney,New South Wales,Australia,Oceania,Oceania,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,78.62,1,0.0,30.92,10.32,High
5266,CA-2023-145564,2012-01-25,2012-02-02,Standard Class,CG-11156,Rachel Clark,Corporate,Perth,Western Australia,Australia,Oceania,Oceania,OFF-PA-10043,Office Supplies,Paper,HP Bright White,217.62,3,0.1,85.05,1.11,High
5267,CA-2019-126831,2012-01-25,2012-01-26,Same Day,CG-11163,Nicole Lewis,Corporate,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-LA-10078,Office Supplies,Labels,Avery File Folder,61.86,2,0.0,31.59,6.79,High
5268,CA-2017-115954,2012-01-25,2012-01-31,Second Class,CG-10780,William Jones,Consumer,Paris,Île-de-France,France,Europe,Europe,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,115.88,5,0.1,45.22,11.76,Medium
5269,CA-2018-122596,2012-01-25,2012-01-28,First Class,CG-10165,Amanda Harris,Corporate,Brasília,Distrito Federal,Brazil,LATAM,LATAM,TEC-AC-10024,Technology,Accessories,APC Battery Backup,26.89,2,0.7,-10.43,1.88,High
5270,CA-2022-144719,2012-01-25,2012-02-02,Standard Class,CG-10942,Thomas Wilson,Corporate,New York City,New York,United States,North America,North America,OFF-ST-10002,Office Supplies,Storage,Storex Durable,518.04,4,0.0,230.56,41.48,Low
5271,CA-2023-146469,2012-01-25,2012-01-30,Second Class,CG-10680,Amanda Garcia,Corporate,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,FUR-ST-10010,Furniture,Storage,Sauder Edgewater,94.74,2,0.8,-42.83,10.59,Critical
5272,CA-2017-115511,2012-01-25,2012-02-02,Standard Class,CG-10333,Ashley Wilson,Corporate,Miami,Florida,United States,North America,North America,FUR-CH-10004,Furniture,Chairs,Flash Furniture,197.21,1,0.8,-133.22,6.51,Medium
5273,CA-2015-109554,2012-01-25,2012-02-02,Standard Class,CG-11283,Emily Williams,Consumer,Atlanta,Georgia,United States,North America,North America,TEC-AC-10046,Technology,Accessories,Plantronics Headset,246.02,3,0.1,58.33,33.45,Low
5274,CA-2017-118313,2012-01-26,2012-01-31,Second Class,CG-10445,Michael Johnson,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,315.19,1,0.6,-150.27,11.72,Medium
5275,CA-2015-108363,2012-01-26,2012-02-03,Standard Class,CG-10396,Jane Johnson,Consumer,Dallas,Texas,United States,North America,North America,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,932.0,5,0.0,574.65,1.11,Critical
5276,CA-2021-136341,2012-01-26,2012-02-02,Standard Class,CG-11566,Sarah Jackson,Consumer,Marseille,Provence,France,Europe,Europe,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,25.05,1,0.5,-4.44,0.67,Medium
5277,CA-2017-115926,2012-01-26,2012-01-30,Second Class,CG-11565,Sarah Harris,Consumer,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,2309.94,2,0.0,687.38,81.79,Medium
5278,CA-2022-143967,2012-01-26,2012-02-02,Standard Class,CG-11318,Emily Anderson,Consumer,Atlanta,Georgia,United States,North America,North America,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,2419.92,2,0.1,403.97,249.97,High
5279,CA-2016-113120,2012-01-26,2012-02-02,Standard Class,CG-10365,Amanda Taylor,Consumer,Ankara,Ankara,Turkey,EMEA,EMEA,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,2248.83,3,0.3,-313.79,176.27,Critical
5280,CA-2023-146676,2012-01-26,2012-02-02,Standard Class,CG-11396,Sarah Brown,Consumer,Riyadh,Riyadh,Saudi Arabia,EMEA,EMEA,TEC-AC-10046,Technology,Accessories,Plantronics Headset,64.6,1,0.4,-0.13,4.03,Low
5281,CA-2019-129734,2012-01-26,2012-02-04,Standard Class,CG-10442,Megan Harris,Corporate,Vancouver,British Columbia,Canada,North America,North America,OFF-SU-10028,Office Supplies,Supplies,Avery Optical Mouse Pad,71.84,2,0.0,36.28,4.02,Critical
5282,CA-2014-104128,2012-01-26,2012-01-31,Second Class,CG-10456,Lauren Garcia,Corporate,New York City,New York,United States,North America,North America,FUR-BO-10080,Furniture,Bookcases,IKEA KALLAX,1332.53,6,0.2,61.32,101.36,Low
5283,CA-2022-142694,2012-01-26,2012-02-01,Second Class,CG-11398,Megan Taylor,Corporate,Kano,Kano,Nigeria,Africa,Africa,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,5.35,1,0.8,-2.41,0.75,Medium
5284,CA-2019-126166,2012-01-26,2012-01-30,First Class,CG-10936,Chris Thomas,Consumer,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-FA-10030,Office Supplies,Fasteners,Swingline Optima,9.97,1,0.0,3.5,0.64,Medium
5285,CA-2018-122904,2012-01-26,2012-01-30,Second Class,CG-11036,Ashley Jones,Corporate,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,FUR-CH-10020,Furniture,Chairs,Office Star,3057.74,3,0.2,157.93,53.14,Medium
5286,CA-2015-105644,2012-01-26,2012-02-03,Standard Class,CG-11517,David Garcia,Corporate,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,OFF-EN-10026,Office Supplies,Envelopes,Poly String-Tie,6.26,1,0.0,2.75,0.78,High
5287,CA-2016-113960,2012-01-26,2012-01-31,Second Class,CG-10448,Chris Martinez,Corporate,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,119.91,1,0.3,-1.53,12.99,Medium
5288,CA-2015-109697,2012-01-26,2012-02-03,Standard Class,CG-10453,Amanda Lewis,Consumer,Paris,Île-de-France,France,Europe,Europe,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,3092.98,4,0.1,650.87,407.46,Medium
5289,CA-2016-112559,2012-01-26,2012-02-02,Standard Class,CG-10999,Amanda Davis,Corporate,Chicago,Illinois,United States,North America,North America,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,11.78,2,0.0,5.1,0.77,High
5290,CA-2021-135566,2012-01-26,2012-02-02,Standard Class,CG-10495,William Walker,Consumer,Durban,KwaZulu-Natal,South Africa,Africa,Africa,OFF-FA-10030,Office Supplies,Fasteners,Swingline Optima,18.39,1,0.1,4.77,2.02,Medium
5291,CA-2014-102692,2012-01-26,2012-02-01,Second Class,CG-10338,John Garcia,Home Office,Berlin,Berlin,Germany,Europe,Europe,FUR-ST-10066,Furniture,Storage,Advantus Plastic Rack,340.72,2,0.0,71.9,17.43,High
5292,CA-2015-107424,2012-01-26,2012-02-03,Standard Class,CG-10993,Rachel White,Consumer,Chicago,Illinois,United States,North America,North America,TEC-CO-10089,Technology,Copiers,Canon imageRUNNER,12065.26,4,0.3,5.92,448.3,Low
5293,CA-2023-145468,2012-01-26,2012-01-29,First Class,CG-10973,Chris Jones,Consumer,Brasília,Distrito Federal,Brazil,LATAM,LATAM,TEC-PH-10019,Technology,Phones,Apple iPhone 14,2871.5,3,0.2,348.08,266.03,Medium
5294,CA-2016-110957,2012-01-26,2012-02-02,Standard Class,CG-10138,Chris Martinez,Home Office,Johannesburg,Gauteng,South Africa,Africa,Africa,FUR-TA-10091,Furniture,Tables,Bevis 36W,4536.09,3,0.0,981.42,293.96,Critical
5295,CA-2017-117879,2012-01-27,2012-02-05,Standard Class,CG-11279,William Martinez,Consumer,Vancouver,British Columbia,Canada,North America,North America,FUR-CH-10004,Furniture,Chairs,Flash Furniture,1321.22,1,0.0,418.79,119.96,Medium
5296,CA-2022-143218,2012-01-27,2012-02-03,Standard Class,CG-10338,John Garcia,Home Office,Chicago,Illinois,United States,North America,North America,OFF-SU-10036,Office Supplies,Supplies,Staples #10,70.2,2,0.0,37.75,3.11,High
5297,CA-2017-115817,2012-01-27,2012-01-31,First Class,CG-11008,Thomas Robinson,Corporate,Montreal,Quebec,Canada,North America,North America,FUR-TA-10014,Furniture,Tables,Lifetime Folding Table,1383.87,5,0.4,-322.9,125.82,Critical
5298,CA-2014-104850,2012-01-27,2012-01-29,Same Day,CG-10979,David Jones,Corporate,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,515.32,2,0.4,-163.61,3.28,Low
5299,CA-2019-129255,2012-01-27,2012-01-27,Same Day,CG-11305,Nicole Walker,Corporate,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,OFF-LA-10016,Office Supplies,Labels,Avery Address Labels,39.63,1,0.0,15.34,4.4,Critical
5300,CA-2017-118803,2012-01-27,2012-02-03,Standard Class,CG-11064,Rachel Smith,Corporate,Houston,Texas,United States,North America,North America,TEC-CO-10006,Technology,Computers,Asus VivoBook,1303.7,1,0.4,-287.09,41.5,High
5301,CA-2020-132292,2012-01-27,2012-01-30,First Class,CG-11491,Kevin White,Corporate,Dammam,Eastern Province,Saudi Arabia,EMEA,EMEA,OFF-SU-10036,Office Supplies,Supplies,Staples #10,103.6,5,0.0,47.41,15.15,High
5302,CA-2019-128520,2012-01-27,2012-02-03,Standard Class,CG-10565,Sarah Anderson,Consumer,Kano,Kano,Nigeria,Africa,Africa,TEC-AC-10032,Technology,Accessories,Logitech Mouse,233.09,3,0.7,-69.72,9.47,Low
5303,CA-2023-145150,2012-01-27,2012-02-05,Standard Class,CG-11540,Jessica Davis,Home Office,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,FUR-FU-10009,Furniture,Furnishings,Eldon Stackables,109.62,2,0.0,47.05,2.92,Low
5304,CA-2018-124913,2012-01-27,2012-02-02,Second Class,CG-11472,Jane Thomas,Consumer,Beijing,Beijing,China,Asia Pacific,Asia Pacific,FUR-CH-10077,Furniture,Chairs,HON Ignition,4184.32,4,0.1,527.6,93.66,Medium
5305,CA-2020-130856,2012-01-27,2012-02-04,Standard Class,CG-10700,Daniel Robinson,Consumer,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,42.16,1,0.4,-8.51,2.42,Low
5306,CA-2022-143605,2012-01-27,2012-01-30,First Class,CG-10618,William Taylor,Corporate,Hamburg,Hamburg,Germany,Europe,Europe,TEC-AC-10046,Technology,Accessories,Plantronics Headset,227.45,2,0.6,-70.98,2.78,High
5307,CA-2021-138599,2012-01-27,2012-02-04,Standard Class,CG-10697,Nicole Johnson,Home Office,Mexico City,CDMX,Mexico,LATAM,LATAM,TEC-PH-10023,Technology,Phones,Cisco IP Phone,1578.16,2,0.0,445.06,135.63,High
5308,CA-2023-146013,2012-01-27,2012-02-02,Second Class,CG-10533,William Clark,Consumer,Dallas,Texas,United States,North America,North America,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,231.59,3,0.3,16.43,2.64,High
5309,CA-2022-140346,2012-01-27,2012-01-27,Same Day,CG-10192,Kevin Jones,Consumer,Toronto,Ontario,Canada,North America,North America,OFF-AR-10037,Office Supplies,Art,Quartet Melamine,105.92,4,0.0,40.73,1.56,Low
5310,CA-2020-130536,2012-01-27,2012-02-02,Second Class,CG-10291,Robert Harris,Home Office,Los Angeles,California,United States,North America,North America,FUR-ST-10000,Furniture,Storage,Eldon Tower,306.34,1,0.2,-5.07,10.3,Low
5311,CA-2020-133982,2012-01-27,2012-02-01,Second Class,CG-10234,Megan Davis,Home Office,Johannesburg,Gauteng,South Africa,Africa,Africa,TEC-AC-10044,Technology,Accessories,Samsung Monitor,248.58,1,0.1,60.16,26.32,Low
5312,CA-2022-141563,2012-01-27,2012-02-05,Standard Class,CG-11318,Emily Anderson,Home Office,Dallas,Texas,United States,North America,North America,FUR-TA-10057,Furniture,Tables,Chromcraft Bull-Nose,975.49,4,0.6,-381.81,99.2,Low
5313,CA-2022-141095,2012-01-28,2012-02-01,First Class,CG-10892,Chris Williams,Consumer,Miami,Florida,United States,North America,North America,FUR-BO-10050,Furniture,Bookcases,Sauder Beginnings,194.46,1,0.0,40.22,21.94,Medium
5314,CA-2014-102766,2012-01-28,2012-02-05,Standard Class,CG-10073,Michael Thomas,Home Office,San Francisco,California,United States,North America,North America,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,96.46,1,0.3,2.5,1.39,Medium
5315,CA-2015-105995,2012-01-28,2012-02-06,Standard Class,CG-11340,Thomas Garcia,Consumer,São Paulo,São Paulo,Brazil,LATAM,LATAM,OFF-AP-10055,Office Supplies,Appliances,Quartet Overhead,156.08,2,0.1,51.12,2.31,Low
5316,CA-2017-117760,2012-01-28,2012-02-06,Standard Class,CG-10725,Emily Anderson,Home Office,Chicago,Illinois,United States,North America,North America,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,142.57,1,0.5,-13.92,18.3,Medium
5317,CA-2021-138723,2012-01-28,2012-02-03,Second Class,CG-10037,Robert Anderson,Consumer,Brisbane,Queensland,Australia,Oceania,Oceania,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,40.42,2,0.4,-3.36,4.34,Medium
5318,CA-2022-141058,2012-01-28,2012-02-01,First Class,CG-10459,Kevin Williams,Corporate,San Francisco,California,United States,North America,North America,OFF-EN-10082,Office Supplies,Envelopes,Smead Poly,30.58,1,0.0,9.59,4.37,Medium
5319,CA-2023-147035,2012-01-28,2012-02-05,Standard Class,CG-11345,Emily Miller,Consumer,Kano,Kano,Nigeria,Africa,Africa,FUR-BO-10052,Furniture,Bookcases,O'Sullivan Lateral,200.03,2,0.1,12.74,8.31,High
5320,CA-2022-144786,2012-01-28,2012-02-04,Standard Class,CG-11168,Amanda Walker,Consumer,Guadalajara,Jalisco,Mexico,LATAM,LATAM,OFF-BI-10025,Office Supplies,Binders,Acco Brands,28.18,1,0.1,12.2,1.27,High
